split,task,regime,seed,stress,single_load,interaction_load,temporal_load,safety_load,false_alarm_load,language_load,drift_load
delayed_recovery,bin_picking_language_goal,compositional_multi_sensor,1,0.52000,0.67888,0.90235,0.29310,0.35262,0.33480,0.21958,0.49042
delayed_recovery,bin_picking_language_goal,compositional_multi_sensor,2,0.52000,0.67888,0.90235,0.29310,0.35262,0.33480,0.21958,0.49042
delayed_recovery,bin_picking_language_goal,compositional_multi_sensor,3,0.52000,0.67888,0.90235,0.29310,0.35262,0.33480,0.21958,0.49042
delayed_recovery,bin_picking_language_goal,compositional_multi_sensor,4,0.52000,0.67888,0.90235,0.29310,0.35262,0.33480,0.21958,0.49042
delayed_recovery,bin_picking_language_goal,compositional_multi_sensor,5,0.52000,0.67888,0.90235,0.29310,0.35262,0.33480,0.21958,0.49042
delayed_recovery,bin_picking_language_goal,compositional_multi_sensor,6,0.52000,0.67888,0.90235,0.29310,0.35262,0.33480,0.21958,0.49042
delayed_recovery,bin_picking_language_goal,compositional_multi_sensor,7,0.52000,0.67888,0.90235,0.29310,0.35262,0.33480,0.21958,0.49042
delayed_recovery,bin_picking_language_goal,compositional_multi_sensor,8,0.52000,0.67888,0.90235,0.29310,0.35262,0.33480,0.21958,0.49042
delayed_recovery,bin_picking_language_goal,compositional_multi_sensor,9,0.52000,0.67888,0.90235,0.29310,0.35262,0.33480,0.21958,0.49042
desynchronization_shift,grasp_selection_under_occlusion,vision_dropout,0,0.62000,0.67784,0.25529,0.06600,0.15388,0.15012,0.01528,0.27870
desynchronization_shift,grasp_selection_under_occlusion,vision_dropout,1,0.62000,0.67784,0.25529,0.06600,0.15388,0.15012,0.01528,0.27870
desynchronization_shift,grasp_selection_under_occlusion,vision_dropout,2,0.62000,0.67784,0.25529,0.06600,0.15388,0.15012,0.01528,0.27870
desynchronization_shift,grasp_selection_under_occlusion,vision_dropout,3,0.62000,0.67784,0.25529,0.06600,0.15388,0.15012,0.01528,0.27870
desynchronization_shift,grasp_selection_under_occlusion,vision_dropout,4,0.62000,0.67784,0.25529,0.06600,0.15388,0.15012,0.01528,0.27870
desynchronization_shift,grasp_selection_under_occlusion,vision_dropout,5,0.62000,0.67784,0.25529,0.06600,0.15388,0.15012,0.01528,0.27870
desynchronization_shift,grasp_selection_under_occlusion,vision_dropout,6,0.62000,0.67784,0.25529,0.06600,0.15388,0.15012,0.01528,0.27870
desynchronization_shift,grasp_selection_under_occlusion,vision_dropout,7,0.62000,0.67784,0.25529,0.06600,0.15388,0.15012,0.01528,0.27870
desynchronization_shift,grasp_selection_under_occlusion,vision_dropout,8,0.62000,0.67784,0.25529,0.06600,0.15388,0.15012,0.01528,0.27870
desynchronization_shift,grasp_selection_under_occlusion,vision_dropout,9,0.62000,0.67784,0.25529,0.06600,0.15388,0.15012,0.01528,0.27870
desynchronization_shift,grasp_selection_under_occlusion,tactile_deadzone,0,0.62000,0.61478,0.44676,0.12375,0.28061,0.18014,0.01222,0.33444
desynchronization_shift,grasp_selection_under_occlusion,tactile_deadzone,1,0.62000,0.61478,0.44676,0.12375,0.28061,0.18014,0.01222,0.33444
desynchronization_shift,grasp_selection_under_occlusion,tactile_deadzone,2,0.62000,0.61478,0.44676,0.12375,0.28061,0.18014,0.01222,0.33444
desynchronization_shift,grasp_selection_under_occlusion,tactile_deadzone,3,0.62000,0.61478,0.44676,0.12375,0.28061,0.18014,0.01222,0.33444
desynchronization_shift,grasp_selection_under_occlusion,tactile_deadzone,4,0.62000,0.61478,0.44676,0.12375,0.28061,0.18014,0.01222,0.33444
desynchronization_shift,grasp_selection_under_occlusion,tactile_deadzone,5,0.62000,0.61478,0.44676,0.12375,0.28061,0.18014,0.01222,0.33444
desynchronization_shift,grasp_selection_under_occlusion,tactile_deadzone,6,0.62000,0.61478,0.44676,0.12375,0.28061,0.18014,0.01222,0.33444
desynchronization_shift,grasp_selection_under_occlusion,tactile_deadzone,7,0.62000,0.61478,0.44676,0.12375,0.28061,0.18014,0.01222,0.33444
desynchronization_shift,grasp_selection_under_occlusion,tactile_deadzone,8,0.62000,0.61478,0.44676,0.12375,0.28061,0.18014,0.01222,0.33444
desynchronization_shift,grasp_selection_under_occlusion,tactile_deadzone,9,0.62000,0.61478,0.44676,0.12375,0.28061,0.18014,0.01222,0.33444
desynchronization_shift,grasp_selection_under_occlusion,proprioceptive_bias,0,0.62000,0.59902,0.38293,0.14025,0.22630,0.16513,0.01222,0.65030
desynchronization_shift,grasp_selection_under_occlusion,proprioceptive_bias,1,0.62000,0.59902,0.38293,0.14025,0.22630,0.16513,0.01222,0.65030
desynchronization_shift,grasp_selection_under_occlusion,proprioceptive_bias,2,0.62000,0.59902,0.38293,0.14025,0.22630,0.16513,0.01222,0.65030
desynchronization_shift,grasp_selection_under_occlusion,proprioceptive_bias,3,0.62000,0.59902,0.38293,0.14025,0.22630,0.16513,0.01222,0.65030
desynchronization_shift,grasp_selection_under_occlusion,proprioceptive_bias,4,0.62000,0.59902,0.38293,0.14025,0.22630,0.16513,0.01222,0.65030
desynchronization_shift,grasp_selection_under_occlusion,proprioceptive_bias,5,0.62000,0.59902,0.38293,0.14025,0.22630,0.16513,0.01222,0.65030
desynchronization_shift,grasp_selection_under_occlusion,proprioceptive_bias,6,0.62000,0.59902,0.38293,0.14025,0.22630,0.16513,0.01222,0.65030
desynchronization_shift,grasp_selection_under_occlusion,proprioceptive_bias,7,0.62000,0.59902,0.38293,0.14025,0.22630,0.16513,0.01222,0.65030
desynchronization_shift,grasp_selection_under_occlusion,proprioceptive_bias,8,0.62000,0.59902,0.38293,0.14025,0.22630,0.16513,0.01222,0.65030
desynchronization_shift,grasp_selection_under_occlusion,proprioceptive_bias,9,0.62000,0.59902,0.38293,0.14025,0.22630,0.16513,0.01222,0.65030
desynchronization_shift,grasp_selection_under_occlusion,force_torque_drift,0,0.62000,0.64631,0.57440,0.17324,0.33492,0.22518,0.01222,0.70604
desynchronization_shift,grasp_selection_under_occlusion,force_torque_drift,1,0.62000,0.64631,0.57440,0.17324,0.33492,0.22518,0.01222,0.70604
desynchronization_shift,grasp_selection_under_occlusion,force_torque_drift,2,0.62000,0.64631,0.57440,0.17324,0.33492,0.22518,0.01222,0.70604
desynchronization_shift,grasp_selection_under_occlusion,force_torque_drift,3,0.62000,0.64631,0.57440,0.17324,0.33492,0.22518,0.01222,0.70604
desynchronization_shift,grasp_selection_under_occlusion,force_torque_drift,4,0.62000,0.64631,0.57440,0.17324,0.33492,0.22518,0.01222,0.70604
desynchronization_shift,grasp_selection_under_occlusion,force_torque_drift,5,0.62000,0.64631,0.57440,0.17324,0.33492,0.22518,0.01222,0.70604
desynchronization_shift,grasp_selection_under_occlusion,force_torque_drift,6,0.62000,0.64631,0.57440,0.17324,0.33492,0.22518,0.01222,0.70604
desynchronization_shift,grasp_selection_under_occlusion,force_torque_drift,7,0.62000,0.64631,0.57440,0.17324,0.33492,0.22518,0.01222,0.70604
desynchronization_shift,grasp_selection_under_occlusion,force_torque_drift,8,0.62000,0.64631,0.57440,0.17324,0.33492,0.22518,0.01222,0.70604
desynchronization_shift,grasp_selection_under_occlusion,force_torque_drift,9,0.62000,0.64631,0.57440,0.17324,0.33492,0.22518,0.01222,0.70604
desynchronization_shift,grasp_selection_under_occlusion,depth_scale_holes,0,0.62000,0.63055,0.46803,0.10725,0.22630,0.24019,0.01833,0.53882
desynchronization_shift,grasp_selection_under_occlusion,depth_scale_holes,1,0.62000,0.63055,0.46803,0.10725,0.22630,0.24019,0.01833,0.53882
desynchronization_shift,grasp_selection_under_occlusion,depth_scale_holes,2,0.62000,0.63055,0.46803,0.10725,0.22630,0.24019,0.01833,0.53882
desynchronization_shift,grasp_selection_under_occlusion,depth_scale_holes,3,0.62000,0.63055,0.46803,0.10725,0.22630,0.24019,0.01833,0.53882
desynchronization_shift,grasp_selection_under_occlusion,depth_scale_holes,4,0.62000,0.63055,0.46803,0.10725,0.22630,0.24019,0.01833,0.53882
desynchronization_shift,grasp_selection_under_occlusion,depth_scale_holes,5,0.62000,0.63055,0.46803,0.10725,0.22630,0.24019,0.01833,0.53882
desynchronization_shift,grasp_selection_under_occlusion,depth_scale_holes,6,0.62000,0.63055,0.46803,0.10725,0.22630,0.24019,0.01833,0.53882
desynchronization_shift,grasp_selection_under_occlusion,depth_scale_holes,7,0.62000,0.63055,0.46803,0.10725,0.22630,0.24019,0.01833,0.53882
desynchronization_shift,grasp_selection_under_occlusion,depth_scale_holes,8,0.62000,0.63055,0.46803,0.10725,0.22630,0.24019,0.01833,0.53882
desynchronization_shift,grasp_selection_under_occlusion,depth_scale_holes,9,0.62000,0.63055,0.46803,0.10725,0.22630,0.24019,0.01833,0.53882
desynchronization_shift,grasp_selection_under_occlusion,language_grounding_noise,0,0.62000,0.48867,0.38293,0.09075,0.12673,0.33026,0.13751,0.26012
desynchronization_shift,grasp_selection_under_occlusion,language_grounding_noise,1,0.62000,0.48867,0.38293,0.09075,0.12673,0.33026,0.13751,0.26012
desynchronization_shift,grasp_selection_under_occlusion,language_grounding_noise,2,0.62000,0.48867,0.38293,0.09075,0.12673,0.33026,0.13751,0.26012
desynchronization_shift,grasp_selection_under_occlusion,language_grounding_noise,3,0.62000,0.48867,0.38293,0.09075,0.12673,0.33026,0.13751,0.26012
desynchronization_shift,grasp_selection_under_occlusion,language_grounding_noise,4,0.62000,0.48867,0.38293,0.09075,0.12673,0.33026,0.13751,0.26012
desynchronization_shift,grasp_selection_under_occlusion,language_grounding_noise,5,0.62000,0.48867,0.38293,0.09075,0.12673,0.33026,0.13751,0.26012
desynchronization_shift,grasp_selection_under_occlusion,language_grounding_noise,6,0.62000,0.48867,0.38293,0.09075,0.12673,0.33026,0.13751,0.26012
desynchronization_shift,grasp_selection_under_occlusion,language_grounding_noise,7,0.62000,0.48867,0.38293,0.09075,0.12673,0.33026,0.13751,0.26012
desynchronization_shift,grasp_selection_under_occlusion,language_grounding_noise,8,0.62000,0.48867,0.38293,0.09075,0.12673,0.33026,0.13751,0.26012
desynchronization_shift,grasp_selection_under_occlusion,language_grounding_noise,9,0.62000,0.48867,0.38293,0.09075,0.12673,0.33026,0.13751,0.26012
desynchronization_shift,grasp_selection_under_occlusion,temporal_desynchronization,0,0.62000,0.56749,0.63822,0.37124,0.23535,0.28523,0.03056,0.46450
desynchronization_shift,grasp_selection_under_occlusion,temporal_desynchronization,1,0.62000,0.56749,0.63822,0.37124,0.23535,0.28523,0.03056,0.46450
desynchronization_shift,grasp_selection_under_occlusion,temporal_desynchronization,2,0.62000,0.56749,0.63822,0.37124,0.23535,0.28523,0.03056,0.46450
desynchronization_shift,grasp_selection_under_occlusion,temporal_desynchronization,3,0.62000,0.56749,0.63822,0.37124,0.23535,0.28523,0.03056,0.46450
desynchronization_shift,grasp_selection_under_occlusion,temporal_desynchronization,4,0.62000,0.56749,0.63822,0.37124,0.23535,0.28523,0.03056,0.46450
desynchronization_shift,grasp_selection_under_occlusion,temporal_desynchronization,5,0.62000,0.56749,0.63822,0.37124,0.23535,0.28523,0.03056,0.46450
desynchronization_shift,grasp_selection_under_occlusion,temporal_desynchronization,6,0.62000,0.56749,0.63822,0.37124,0.23535,0.28523,0.03056,0.46450
desynchronization_shift,grasp_selection_under_occlusion,temporal_desynchronization,7,0.62000,0.56749,0.63822,0.37124,0.23535,0.28523,0.03056,0.46450
desynchronization_shift,grasp_selection_under_occlusion,temporal_desynchronization,8,0.62000,0.56749,0.63822,0.37124,0.23535,0.28523,0.03056,0.46450
desynchronization_shift,grasp_selection_under_occlusion,temporal_desynchronization,9,0.62000,0.56749,0.63822,0.37124,0.23535,0.28523,0.03056,0.46450
desynchronization_shift,grasp_selection_under_occlusion,compositional_multi_sensor,0,0.62000,0.69360,0.99988,0.26399,0.34398,0.37530,0.05195,0.57598
desynchronization_shift,grasp_selection_under_occlusion,compositional_multi_sensor,1,0.62000,0.69360,0.99988,0.26399,0.34398,0.37530,0.05195,0.57598
desynchronization_shift,grasp_selection_under_occlusion,compositional_multi_sensor,2,0.62000,0.69360,0.99988,0.26399,0.34398,0.37530,0.05195,0.57598
desynchronization_shift,grasp_selection_under_occlusion,compositional_multi_sensor,3,0.62000,0.69360,0.99988,0.26399,0.34398,0.37530,0.05195,0.57598
desynchronization_shift,grasp_selection_under_occlusion,compositional_multi_sensor,4,0.62000,0.69360,0.99988,0.26399,0.34398,0.37530,0.05195,0.57598
desynchronization_shift,grasp_selection_under_occlusion,compositional_multi_sensor,5,0.62000,0.69360,0.99988,0.26399,0.34398,0.37530,0.05195,0.57598
desynchronization_shift,grasp_selection_under_occlusion,compositional_multi_sensor,6,0.62000,0.69360,0.99988,0.26399,0.34398,0.37530,0.05195,0.57598
desynchronization_shift,grasp_selection_under_occlusion,compositional_multi_sensor,7,0.62000,0.69360,0.99988,0.26399,0.34398,0.37530,0.05195,0.57598
desynchronization_shift,grasp_selection_under_occlusion,compositional_multi_sensor,8,0.62000,0.69360,0.99988,0.26399,0.34398,0.37530,0.05195,0.57598
desynchronization_shift,grasp_selection_under_occlusion,compositional_multi_sensor,9,0.62000,0.69360,0.99988,0.26399,0.34398,0.37530,0.05195,0.57598
desynchronization_shift,insertion_alignment_contact,vision_dropout,0,0.62000,0.76050,0.28642,0.10094,0.24006,0.15012,0.01019,0.27870
desynchronization_shift,insertion_alignment_contact,vision_dropout,1,0.62000,0.76050,0.28642,0.10094,0.24006,0.15012,0.01019,0.27870
desynchronization_shift,insertion_alignment_contact,vision_dropout,2,0.62000,0.76050,0.28642,0.10094,0.24006,0.15012,0.01019,0.27870
desynchronization_shift,insertion_alignment_contact,vision_dropout,3,0.62000,0.76050,0.28642,0.10094,0.24006,0.15012,0.01019,0.27870
desynchronization_shift,insertion_alignment_contact,vision_dropout,4,0.62000,0.76050,0.28642,0.10094,0.24006,0.15012,0.01019,0.27870
desynchronization_shift,insertion_alignment_contact,vision_dropout,5,0.62000,0.76050,0.28642,0.10094,0.24006,0.15012,0.01019,0.27870
desynchronization_shift,insertion_alignment_contact,vision_dropout,6,0.62000,0.76050,0.28642,0.10094,0.24006,0.15012,0.01019,0.27870
desynchronization_shift,insertion_alignment_contact,vision_dropout,7,0.62000,0.76050,0.28642,0.10094,0.24006,0.15012,0.01019,0.27870
desynchronization_shift,insertion_alignment_contact,vision_dropout,8,0.62000,0.76050,0.28642,0.10094,0.24006,0.15012,0.01019,0.27870
desynchronization_shift,insertion_alignment_contact,vision_dropout,9,0.62000,0.76050,0.28642,0.10094,0.24006,0.15012,0.01019,0.27870
desynchronization_shift,insertion_alignment_contact,tactile_deadzone,0,0.62000,0.68976,0.50124,0.18926,0.43775,0.18014,0.00815,0.33444
desynchronization_shift,insertion_alignment_contact,tactile_deadzone,1,0.62000,0.68976,0.50124,0.18926,0.43775,0.18014,0.00815,0.33444
desynchronization_shift,insertion_alignment_contact,tactile_deadzone,2,0.62000,0.68976,0.50124,0.18926,0.43775,0.18014,0.00815,0.33444
desynchronization_shift,insertion_alignment_contact,tactile_deadzone,3,0.62000,0.68976,0.50124,0.18926,0.43775,0.18014,0.00815,0.33444
desynchronization_shift,insertion_alignment_contact,tactile_deadzone,4,0.62000,0.68976,0.50124,0.18926,0.43775,0.18014,0.00815,0.33444
desynchronization_shift,insertion_alignment_contact,tactile_deadzone,5,0.62000,0.68976,0.50124,0.18926,0.43775,0.18014,0.00815,0.33444
desynchronization_shift,insertion_alignment_contact,tactile_deadzone,6,0.62000,0.68976,0.50124,0.18926,0.43775,0.18014,0.00815,0.33444
desynchronization_shift,insertion_alignment_contact,tactile_deadzone,7,0.62000,0.68976,0.50124,0.18926,0.43775,0.18014,0.00815,0.33444
desynchronization_shift,insertion_alignment_contact,tactile_deadzone,8,0.62000,0.68976,0.50124,0.18926,0.43775,0.18014,0.00815,0.33444
desynchronization_shift,insertion_alignment_contact,tactile_deadzone,9,0.62000,0.68976,0.50124,0.18926,0.43775,0.18014,0.00815,0.33444
desynchronization_shift,insertion_alignment_contact,proprioceptive_bias,0,0.62000,0.67207,0.42963,0.21449,0.35303,0.16513,0.00815,0.65030
desynchronization_shift,insertion_alignment_contact,proprioceptive_bias,1,0.62000,0.67207,0.42963,0.21449,0.35303,0.16513,0.00815,0.65030
desynchronization_shift,insertion_alignment_contact,proprioceptive_bias,2,0.62000,0.67207,0.42963,0.21449,0.35303,0.16513,0.00815,0.65030
desynchronization_shift,insertion_alignment_contact,proprioceptive_bias,3,0.62000,0.67207,0.42963,0.21449,0.35303,0.16513,0.00815,0.65030
desynchronization_shift,insertion_alignment_contact,proprioceptive_bias,4,0.62000,0.67207,0.42963,0.21449,0.35303,0.16513,0.00815,0.65030
desynchronization_shift,insertion_alignment_contact,proprioceptive_bias,5,0.62000,0.67207,0.42963,0.21449,0.35303,0.16513,0.00815,0.65030
desynchronization_shift,insertion_alignment_contact,proprioceptive_bias,6,0.62000,0.67207,0.42963,0.21449,0.35303,0.16513,0.00815,0.65030
desynchronization_shift,insertion_alignment_contact,proprioceptive_bias,7,0.62000,0.67207,0.42963,0.21449,0.35303,0.16513,0.00815,0.65030
desynchronization_shift,insertion_alignment_contact,proprioceptive_bias,8,0.62000,0.67207,0.42963,0.21449,0.35303,0.16513,0.00815,0.65030
desynchronization_shift,insertion_alignment_contact,proprioceptive_bias,9,0.62000,0.67207,0.42963,0.21449,0.35303,0.16513,0.00815,0.65030
desynchronization_shift,insertion_alignment_contact,force_torque_drift,0,0.62000,0.72513,0.64445,0.26496,0.52248,0.22518,0.00815,0.70604
desynchronization_shift,insertion_alignment_contact,force_torque_drift,1,0.62000,0.72513,0.64445,0.26496,0.52248,0.22518,0.00815,0.70604
desynchronization_shift,insertion_alignment_contact,force_torque_drift,2,0.62000,0.72513,0.64445,0.26496,0.52248,0.22518,0.00815,0.70604
desynchronization_shift,insertion_alignment_contact,force_torque_drift,3,0.62000,0.72513,0.64445,0.26496,0.52248,0.22518,0.00815,0.70604
desynchronization_shift,insertion_alignment_contact,force_torque_drift,4,0.62000,0.72513,0.64445,0.26496,0.52248,0.22518,0.00815,0.70604
desynchronization_shift,insertion_alignment_contact,force_torque_drift,5,0.62000,0.72513,0.64445,0.26496,0.52248,0.22518,0.00815,0.70604
desynchronization_shift,insertion_alignment_contact,force_torque_drift,6,0.62000,0.72513,0.64445,0.26496,0.52248,0.22518,0.00815,0.70604
desynchronization_shift,insertion_alignment_contact,force_torque_drift,7,0.62000,0.72513,0.64445,0.26496,0.52248,0.22518,0.00815,0.70604
desynchronization_shift,insertion_alignment_contact,force_torque_drift,8,0.62000,0.72513,0.64445,0.26496,0.52248,0.22518,0.00815,0.70604
desynchronization_shift,insertion_alignment_contact,force_torque_drift,9,0.62000,0.72513,0.64445,0.26496,0.52248,0.22518,0.00815,0.70604
desynchronization_shift,insertion_alignment_contact,depth_scale_holes,0,0.62000,0.70744,0.52511,0.16402,0.35303,0.24019,0.01222,0.53882
desynchronization_shift,insertion_alignment_contact,depth_scale_holes,1,0.62000,0.70744,0.52511,0.16402,0.35303,0.24019,0.01222,0.53882
desynchronization_shift,insertion_alignment_contact,depth_scale_holes,2,0.62000,0.70744,0.52511,0.16402,0.35303,0.24019,0.01222,0.53882
desynchronization_shift,insertion_alignment_contact,depth_scale_holes,3,0.62000,0.70744,0.52511,0.16402,0.35303,0.24019,0.01222,0.53882
desynchronization_shift,insertion_alignment_contact,depth_scale_holes,4,0.62000,0.70744,0.52511,0.16402,0.35303,0.24019,0.01222,0.53882
desynchronization_shift,insertion_alignment_contact,depth_scale_holes,5,0.62000,0.70744,0.52511,0.16402,0.35303,0.24019,0.01222,0.53882
desynchronization_shift,insertion_alignment_contact,depth_scale_holes,6,0.62000,0.70744,0.52511,0.16402,0.35303,0.24019,0.01222,0.53882
desynchronization_shift,insertion_alignment_contact,depth_scale_holes,7,0.62000,0.70744,0.52511,0.16402,0.35303,0.24019,0.01222,0.53882
desynchronization_shift,insertion_alignment_contact,depth_scale_holes,8,0.62000,0.70744,0.52511,0.16402,0.35303,0.24019,0.01222,0.53882
desynchronization_shift,insertion_alignment_contact,depth_scale_holes,9,0.62000,0.70744,0.52511,0.16402,0.35303,0.24019,0.01222,0.53882
desynchronization_shift,insertion_alignment_contact,language_grounding_noise,0,0.62000,0.54827,0.42963,0.13879,0.19770,0.33026,0.09167,0.26012
desynchronization_shift,insertion_alignment_contact,language_grounding_noise,1,0.62000,0.54827,0.42963,0.13879,0.19770,0.33026,0.09167,0.26012
desynchronization_shift,insertion_alignment_contact,language_grounding_noise,2,0.62000,0.54827,0.42963,0.13879,0.19770,0.33026,0.09167,0.26012
desynchronization_shift,insertion_alignment_contact,language_grounding_noise,3,0.62000,0.54827,0.42963,0.13879,0.19770,0.33026,0.09167,0.26012
desynchronization_shift,insertion_alignment_contact,language_grounding_noise,4,0.62000,0.54827,0.42963,0.13879,0.19770,0.33026,0.09167,0.26012
desynchronization_shift,insertion_alignment_contact,language_grounding_noise,5,0.62000,0.54827,0.42963,0.13879,0.19770,0.33026,0.09167,0.26012
desynchronization_shift,insertion_alignment_contact,language_grounding_noise,6,0.62000,0.54827,0.42963,0.13879,0.19770,0.33026,0.09167,0.26012
desynchronization_shift,insertion_alignment_contact,language_grounding_noise,7,0.62000,0.54827,0.42963,0.13879,0.19770,0.33026,0.09167,0.26012
desynchronization_shift,insertion_alignment_contact,language_grounding_noise,8,0.62000,0.54827,0.42963,0.13879,0.19770,0.33026,0.09167,0.26012
desynchronization_shift,insertion_alignment_contact,language_grounding_noise,9,0.62000,0.54827,0.42963,0.13879,0.19770,0.33026,0.09167,0.26012
desynchronization_shift,insertion_alignment_contact,temporal_desynchronization,0,0.62000,0.63670,0.71605,0.56778,0.36715,0.28523,0.02037,0.46450
desynchronization_shift,insertion_alignment_contact,temporal_desynchronization,1,0.62000,0.63670,0.71605,0.56778,0.36715,0.28523,0.02037,0.46450
desynchronization_shift,insertion_alignment_contact,temporal_desynchronization,2,0.62000,0.63670,0.71605,0.56778,0.36715,0.28523,0.02037,0.46450
desynchronization_shift,insertion_alignment_contact,temporal_desynchronization,3,0.62000,0.63670,0.71605,0.56778,0.36715,0.28523,0.02037,0.46450
desynchronization_shift,insertion_alignment_contact,temporal_desynchronization,4,0.62000,0.63670,0.71605,0.56778,0.36715,0.28523,0.02037,0.46450
desynchronization_shift,insertion_alignment_contact,temporal_desynchronization,5,0.62000,0.63670,0.71605,0.56778,0.36715,0.28523,0.02037,0.46450
desynchronization_shift,insertion_alignment_contact,temporal_desynchronization,6,0.62000,0.63670,0.71605,0.56778,0.36715,0.28523,0.02037,0.46450
desynchronization_shift,insertion_alignment_contact,temporal_desynchronization,7,0.62000,0.63670,0.71605,0.56778,0.36715,0.28523,0.02037,0.46450
desynchronization_shift,insertion_alignment_contact,temporal_desynchronization,8,0.62000,0.63670,0.71605,0.56778,0.36715,0.28523,0.02037,0.46450
desynchronization_shift,insertion_alignment_contact,temporal_desynchronization,9,0.62000,0.63670,0.71605,0.56778,0.36715,0.28523,0.02037,0.46450
desynchronization_shift,insertion_alignment_contact,compositional_multi_sensor,0,0.62000,0.77819,1.00000,0.40375,0.53660,0.37530,0.03463,0.57598
desynchronization_shift,insertion_alignment_contact,compositional_multi_sensor,1,0.62000,0.77819,1.00000,0.40375,0.53660,0.37530,0.03463,0.57598
desynchronization_shift,insertion_alignment_contact,compositional_multi_sensor,2,0.62000,0.77819,1.00000,0.40375,0.53660,0.37530,0.03463,0.57598
desynchronization_shift,insertion_alignment_contact,compositional_multi_sensor,3,0.62000,0.77819,1.00000,0.40375,0.53660,0.37530,0.03463,0.57598
desynchronization_shift,insertion_alignment_contact,compositional_multi_sensor,4,0.62000,0.77819,1.00000,0.40375,0.53660,0.37530,0.03463,0.57598
desynchronization_shift,insertion_alignment_contact,compositional_multi_sensor,5,0.62000,0.77819,1.00000,0.40375,0.53660,0.37530,0.03463,0.57598
desynchronization_shift,insertion_alignment_contact,compositional_multi_sensor,6,0.62000,0.77819,1.00000,0.40375,0.53660,0.37530,0.03463,0.57598
desynchronization_shift,insertion_alignment_contact,compositional_multi_sensor,7,0.62000,0.77819,1.00000,0.40375,0.53660,0.37530,0.03463,0.57598
desynchronization_shift,insertion_alignment_contact,compositional_multi_sensor,8,0.62000,0.77819,1.00000,0.40375,0.53660,0.37530,0.03463,0.57598
desynchronization_shift,insertion_alignment_contact,compositional_multi_sensor,9,0.62000,0.77819,1.00000,0.40375,0.53660,0.37530,0.03463,0.57598
desynchronization_shift,deformable_sorting,vision_dropout,0,0.62000,0.78530,0.29576,0.11258,0.21544,0.15012,0.02207,0.27870
desynchronization_shift,deformable_sorting,vision_dropout,1,0.62000,0.78530,0.29576,0.11258,0.21544,0.15012,0.02207,0.27870
desynchronization_shift,deformable_sorting,vision_dropout,2,0.62000,0.78530,0.29576,0.11258,0.21544,0.15012,0.02207,0.27870
desynchronization_shift,deformable_sorting,vision_dropout,3,0.62000,0.78530,0.29576,0.11258,0.21544,0.15012,0.02207,0.27870
desynchronization_shift,deformable_sorting,vision_dropout,4,0.62000,0.78530,0.29576,0.11258,0.21544,0.15012,0.02207,0.27870
desynchronization_shift,deformable_sorting,vision_dropout,5,0.62000,0.78530,0.29576,0.11258,0.21544,0.15012,0.02207,0.27870
desynchronization_shift,deformable_sorting,vision_dropout,6,0.62000,0.78530,0.29576,0.11258,0.21544,0.15012,0.02207,0.27870
desynchronization_shift,deformable_sorting,vision_dropout,7,0.62000,0.78530,0.29576,0.11258,0.21544,0.15012,0.02207,0.27870
desynchronization_shift,deformable_sorting,vision_dropout,8,0.62000,0.78530,0.29576,0.11258,0.21544,0.15012,0.02207,0.27870
desynchronization_shift,deformable_sorting,vision_dropout,9,0.62000,0.78530,0.29576,0.11258,0.21544,0.15012,0.02207,0.27870
desynchronization_shift,deformable_sorting,tactile_deadzone,0,0.62000,0.71225,0.51758,0.21110,0.39286,0.18014,0.01766,0.33444
desynchronization_shift,deformable_sorting,tactile_deadzone,1,0.62000,0.71225,0.51758,0.21110,0.39286,0.18014,0.01766,0.33444
desynchronization_shift,deformable_sorting,tactile_deadzone,2,0.62000,0.71225,0.51758,0.21110,0.39286,0.18014,0.01766,0.33444
desynchronization_shift,deformable_sorting,tactile_deadzone,3,0.62000,0.71225,0.51758,0.21110,0.39286,0.18014,0.01766,0.33444
desynchronization_shift,deformable_sorting,tactile_deadzone,4,0.62000,0.71225,0.51758,0.21110,0.39286,0.18014,0.01766,0.33444
desynchronization_shift,deformable_sorting,tactile_deadzone,5,0.62000,0.71225,0.51758,0.21110,0.39286,0.18014,0.01766,0.33444
desynchronization_shift,deformable_sorting,tactile_deadzone,6,0.62000,0.71225,0.51758,0.21110,0.39286,0.18014,0.01766,0.33444
desynchronization_shift,deformable_sorting,tactile_deadzone,7,0.62000,0.71225,0.51758,0.21110,0.39286,0.18014,0.01766,0.33444
desynchronization_shift,deformable_sorting,tactile_deadzone,8,0.62000,0.71225,0.51758,0.21110,0.39286,0.18014,0.01766,0.33444
desynchronization_shift,deformable_sorting,tactile_deadzone,9,0.62000,0.71225,0.51758,0.21110,0.39286,0.18014,0.01766,0.33444
desynchronization_shift,deformable_sorting,proprioceptive_bias,0,0.62000,0.69399,0.44364,0.23924,0.31682,0.16513,0.01766,0.65030
desynchronization_shift,deformable_sorting,proprioceptive_bias,1,0.62000,0.69399,0.44364,0.23924,0.31682,0.16513,0.01766,0.65030
desynchronization_shift,deformable_sorting,proprioceptive_bias,2,0.62000,0.69399,0.44364,0.23924,0.31682,0.16513,0.01766,0.65030
desynchronization_shift,deformable_sorting,proprioceptive_bias,3,0.62000,0.69399,0.44364,0.23924,0.31682,0.16513,0.01766,0.65030
